x xuv xdv xubar xdbar xgl
0.001 0.990611 0.962526 0.931001 0.950662 11.6957
0.00103532 0.98494 0.956689 0.924493 0.944472 11.5859
0.00107189 0.9793 0.950885 0.918005 0.938304 11.4761
0.00110975 0.973691 0.945114 0.911537 0.932159 11.3663
0.00114895 0.968114 0.939378 0.905089 0.926037 11.2566
0.00118953 0.962571 0.933678 0.898663 0.91994 11.1468
0.00123155 0.957062 0.928014 0.89226 0.913867 11.0371
0.00127505 0.951588 0.922388 0.88588 0.90782 10.9274
0.00132009 0.946151 0.916799 0.879523 0.901798 10.8178
0.00136672 0.94075 0.91125 0.873191 0.895803 10.7083
0.00141499 0.935387 0.905742 0.866884 0.889835 10.599
0.00146497 0.930063 0.900274 0.860603 0.883894 10.4897
0.00151672 0.924779 0.894847 0.854348 0.877981 10.3806
0.00157029 0.919535 0.889463 0.84812 0.872096 10.2717
0.00162576 0.914333 0.884123 0.84192 0.866239 10.163
0.00168318 0.909173 0.878826 0.835748 0.860412 10.0544
0.00174263 0.904057 0.873574 0.829604 0.854613 9.94609
0.00180419 0.898984 0.868367 0.82349 0.848844 9.83798
0.00186791 0.893957 0.863207 0.817405 0.843104 9.73012
0.00193389 0.888975 0.858093 0.811351 0.837394 9.62251
0.0020022 0.88404 0.853027 0.805327 0.831714 9.51518
0.00207292 0.879152 0.848008 0.799334 0.826064 9.40813
0.00214614 0.874313 0.843038 0.793373 0.820444 9.30139
0.00222195 0.869522 0.838118 0.787444 0.814855 9.19496
0.00230043 0.864782 0.833246 0.781548 0.809295 9.08885
0.00238169 0.860093 0.828425 0.775684 0.803765 8.98308
0.00246581 0.855455 0.823655 0.769853 0.798266 8.87767
0.00255291 0.850869 0.818935 0.764056 0.792796 8.77262
0.00264308 0.846337 0.814267 0.758292 0.787356 8.66795
0.00273644 0.841859 0.80965 0.752563 0.781945 8.56366
0.0028331 0.837436 0.805085 0.746868 0.776563 8.45978
0.00293317 0.833069 0.800573 0.741208 0.77121 8.3563
0.00303677 0.828758 0.796113 0.735582 0.765885 8.25325
0.00314404 0.824504 0.791706 0.729992 0.760589 8.15063
0.00325509 0.820309 0.787352 0.724436 0.755319 8.04845
0.00337006 0.816172 0.783051 0.718917 0.750077 7.94673
0.0034891 0.812095 0.778803 0.713432 0.74486 7.84546
0.00361234 0.808079 0.774608 0.707984 0.739669 7.74467
0.00373994 0.804124 0.770466 0.702571 0.734503 7.64436
0.00387204 0.800232 0.766377 0.697193 0.72936 7.54454
0.00400881 0.796402 0.762341 0.691852 0.724241 7.44522
