x xuv xdv xubar xdbar xgl
0.00052427 0.93412 0.910597 0.892185 0.905558 6.60756
0.00554676 0.694399 0.662571 0.585194 0.621095 4.65116
0.0105693 0.666375 0.625891 0.519634 0.553499 3.78496
0.0155917 0.661775 0.606993 0.482786 0.506781 3.26065
0.0206142 0.665131 0.592295 0.456214 0.466494 2.89083
0.0256367 0.671765 0.578802 0.434486 0.429372 2.60818
0.0306592 0.679797 0.56579 0.415421 0.394496 2.38121
0.0356817 0.688328 0.553161 0.397989 0.361622 2.19271
0.0407042 0.696898 0.540978 0.381651 0.330687 2.03233
0.0457267 0.705255 0.529335 0.366102 0.30168 1.89335
0.0507492 0.713253 0.518317 0.351172 0.274597 1.77116
0.0557717 0.720815 0.507977 0.336748 0.249412 1.66252
0.0607942 0.727895 0.498346 0.322779 0.226089 1.56497
0.0658167 0.734475 0.489426 0.309227 0.204567 1.47669
0.0708391 0.740549 0.481203 0.296063 0.184775 1.39627
0.0758616 0.74612 0.473646 0.283284 0.166626 1.32257
0.0808841 0.751196 0.466715 0.270876 0.150034 1.25471
0.0859066 0.755786 0.460363 0.258835 0.134906 1.19195
0.0909291 0.759908 0.454533 0.247165 0.121141 1.13368
0.0959516 0.763572 0.449174 0.23586 0.108646 1.0794
0.100974 0.766793 0.44423 0.22492 0.0973257 1.02868
0.105997 0.769581 0.439647 0.214339 0.0870996 0.981168
0.111019 0.771955 0.43537 0.204122 0.0778656 0.936546
0.116042 0.773926 0.431351 0.194263 0.0695453 0.894548
0.121064 0.775506 0.427542 0.184758 0.0620621 0.854946
0.126087 0.776705 0.423899 0.175603 0.0553413 0.817536
0.131109 0.777537 0.420383 0.166795 0.0493106 0.782135
0.136132 0.778017 0.41696 0.158326 0.0439011 0.748579
0.141154 0.778132 0.413591 0.150194 0.0390781 0.716763
0.146177 0.777908 0.410249 0.14239 0.0347656 0.686532
0.151199 0.777369 0.406917 0.134903 0.0309011 0.657758
0.156221 0.776475 0.403554 0.127738 0.0274803 0.630402
0.161244 0.775297 0.400164 0.120871 0.0244093 0.604293
0.166266 0.773772 0.396702 0.114312 0.0216997 0.579431
0.171289 0.771966 0.393182 0.108038 0.0192769 0.555675
0.176311 0.769862 0.38958 0.102047 0.0171246 0.532982
0.181334 0.767445 0.385875 0.0963355 0.0152244 0.511312
0.186356 0.764759 0.382083 0.0908844 0.0135309 0.490568
0.191379 0.761807 0.378196 0.0856859 0.0120243 0.470703
0.196401 0.758551 0.374186 0.0807449 0.0106995 0.451707
0.201424 0.755023 0.370065 0.076045 0.00952698 0.433513
0.206446 0.751237 0.365839 0.0715741 0.00848689 0.416069
0.211469 0.747197 0.361506 0.0673247 0.00756525 0.39934
0.216491 0.742904 0.357067 0.0632892 0.00674934 0.383292
0.221514 0.738364 0.352523 0.05946 0.00602756 0.367894
0.226536 0.733578 0.347876 0.0558294 0.00538935 0.353116
0.231559 0.728552 0.343129 0.0523898 0.00482518 0.33893
0.236581 0.723289 0.338287 0.0491335 0.00432644 0.325309
0.241604 0.717796 0.333354 0.0460529 0.00388541 0.312227
0.246626 0.712078 0.328335 0.0431405 0.00349518 0.29966
0.251649 0.706141 0.323237 0.0403885 0.00314962 0.287585
0.256671 0.699992 0.318066 0.0377894 0.00284326 0.27598
0.261694 0.693639 0.31283 0.0353359 0.00257131 0.264823
0.266716 0.68709 0.307534 0.0330205 0.00232951 0.254094
0.271739 0.680354 0.302188 0.0308361 0.00211417 0.243773
0.276761 0.673439 0.296797 0.0287756 0.00192202 0.233842
0.281784 0.666343 0.291365 0.0268352 0.00175082 0.224289
0.286806 0.659021 0.285874 0.0250229 0.00160041 0.215133
0.291829 0.65154 0.28036 0.023316 0.00146527 0.206319
0.296851 0.643913 0.274829 0.0217081 0.00134354 0.197831
0.301874 0.63615 0.269289 0.0201932 0.00123361 0.189652
0.306896 0.62824 0.263737 0.0187706 0.00113477 0.181782
0.311919 0.620122 0.258156 0.0174513 0.00104746 0.174249
0.316941 0.611895 0.252586 0.0162087 0.000967799 0.166987
0.321964 0.60357 0.247031 0.0150376 0.000894955 0.15998
0.326986 0.595114 0.241482 0.0139431 0.0008291 0.153243
0.332009 0.586488 0.235934 0.0129307 0.000770181 0.146795
0.337031 0.577793 0.230418 0.0119759 0.000715703 0.140569
0.342054 0.569041 0.224936 0.0110747 0.000665261 0.13455
0.347076 0.560091 0.219461 0.0102537 0.000620548 0.128824
0.352099 0.5511 0.21403 0.00947873 0.000578806 0.123289
0.357121 0.54208 0.208645 0.00874598 0.000539768 0.117932
0.362144 0.532885 0.203285 0.00808222 0.000504935 0.112843
0.367166 0.523674 0.197979 0.00745495 0.000472154 0.107919
0.372189 0.514435 0.192724 0.00686531 0.000441491 0.103162
0.377211 0.505064 0.187514 0.0063314 0.000413796 0.0986416
0.382234 0.49571 0.182365 0.00582407 0.000387459 0.0942542
0.387256 0.486292 0.177271 0.00535766 0.000363184 0.0900544
0.392279 0.47683 0.172239 0.00492693 0.000340627 0.0860274
0.397301 0.467401 0.16727 0.00451731 0.000319097 0.0821143
0.402324 0.457864 0.162369 0.00415344 0.000299674 0.0784223
0.407346 0.448383 0.157534 0.00380505 0.000280973 0.0748251
0.412369 0.43886 0.152771 0.00348928 0.000263737 0.0713994
0.417391 0.429354 0.14808 0.00319492 0.00024746 0.0680994
0.422414 0.419865 0.14346 0.00292133 0.000232112 0.0649215
0.427436 0.410366 0.138923 0.00267351 0.000217891 0.0618965
0.432459 0.400929 0.134451 0.00243765 0.000204217 0.0589532
0.437481 0.391469 0.130075 0.00222965 0.000191753 0.056182
0.442503 0.382098 0.125755 0.00202768 0.000179584 0.0534626
0.447526 0.372709 0.121545 0.00185325 0.000168616 0.0509234
0.452548 0.363415 0.117389 0.00168306 0.000157869 0.0484273
0.457571 0.354135 0.113343 0.00153524 0.000148118 0.0460899
0.462593 0.344945 0.109353 0.00139203 0.000138606 0.0437989
0.467616 0.335792 0.105474 0.00126754 0.000129951 0.0416521
0.472638 0.326731 0.10165 0.00114711 0.000121513 0.039549
0.477661 0.317726 0.0979424 0.00104297 0.000113847 0.0375822
0.482683 0.308814 0.0942847 0.000941713 0.000106347 0.0356509
0.487706 0.29998 0.0907509 0.000855207 9.95746e-05 0.0338538
0.492728 0.291236 0.0872568 0.000770042 9.28947e-05 0.0320792
0.497751 0.282592 0.0838996 0.000698725 8.69309e-05 0.0304418
0.502773 0.274035 0.080576 0.000628124 8.1027e-05 0.0288209
0.507796 0.2656 0.0773867 0.000568711 7.57363e-05 0.0273228
0.512818 0.257252 0.0742393 0.000510958 7.05546e-05 0.0258504
0.517841 0.249037 0.0712089 0.000461009 6.58317e-05 0.0244744
0.522863 0.24092 0.068239 0.000414165 6.13022e-05 0.0231415
0.527886 0.232931 0.0653607 0.000372055 5.70754e-05 0.0218757
0.532908 0.225067 0.0625694 0.000334399 5.31339e-05 0.0206734
0.537931 0.217308 0.0598355 0.000298808 4.93413e-05 0.0195069
0.542953 0.209719 0.057223 0.000268825 4.59287e-05 0.0184269
0.547976 0.202199 0.0546345 0.000239119 4.25476e-05 0.0173568
0.552998 0.194893 0.0521907 0.000215055 3.95786e-05 0.0163838
0.558021 0.187665 0.0497786 0.000191635 3.66667e-05 0.0154265
0.563043 0.180605 0.0474625 0.000171087 3.39875e-05 0.0145272
0.568066 0.173689 0.0452256 0.00015282 3.1495e-05 0.0136748
0.573088 0.166863 0.0430271 0.000135252 2.90703e-05 0.0128415
0.578111 0.160278 0.0409637 0.000121165 2.69509e-05 0.0120865
0.583133 0.153749 0.0389182 0.0001072 2.48498e-05 0.011338
0.588156 0.147434 0.0369803 9.54249e-05 2.29623e-05 0.0106473
0.593178 0.141251 0.0351038 8.47819e-05 2.11884e-05 0.00998793
0.598201 0.135156 0.0332622 7.45759e-05 1.9466e-05 0.00934419
0.603223 0.129334 0.0315515 6.65664e-05 1.79801e-05 0.00876691
0.608246 0.12356 0.029855 5.86232e-05 1.65067e-05 0.00819441
0.613268 0.11799 0.0282472 5.18247e-05 1.51726e-05 0.00766339
0.618291 0.112587 0.0267108 4.59249e-05 1.3949e-05 0.00716543
0.623313 0.107227 0.0251869 4.00729e-05 1.27353e-05 0.0066715
0.628336 0.102185 0.0237959 3.56382e-05 1.17139e-05 0.00623699
0.633358 0.0972045 0.0224258 3.13511e-05 1.07155e-05 0.00581049
0.638381 0.0923354 0.0210959 2.73583e-05 9.76447e-06 0.00539998
0.643403 0.0877432 0.0198742 2.42629e-05 8.95191e-06 0.00503468
0.648426 0.0831868 0.0186619 2.11916e-05 8.14566e-06 0.00467223
0.653448 0.0788197 0.0175178 1.85479e-05 7.41554e-06 0.00433625
0.658471 0.0746535 0.0164464 1.63632e-05 6.76692e-06 0.00402857
0.663493 0.0705191 0.015383 1.41951e-05 6.12323e-06 0.00372322
0.668516 0.0666356 0.0144061 1.24574e-05 5.56681e-06 0.00344978
0.673538 0.0628908 0.0134754 1.09387e-05 5.05561e-06 0.00319312
0.678561 0.0591737 0.0125517 9.43137e-06 4.5482e-06 0.00293837
0.683583 0.0557487 0.0117232 8.29164e-06 4.12669e-06 0.00271688
0.688606 0.0524171 0.0109235 7.25234e-06 3.72949e-06 0.00250511
0.693628 0.0491097 0.0101297 6.22059e-06 3.33519e-06 0.00229488
0.698651 0.046112 0.00943126 5.47039e-06 3.01721e-06 0.0021161
0.703673 0.0431824 0.00875247 4.77035e-06 2.71351e-06 0.0019435
0.708696 0.0402737 0.0080785 4.07529e-06 2.41198e-06 0.00177212
0.713718 0.0376676 0.00749259 3.57683e-06 2.17258e-06 0.00162814
0.71874 0.0351253 0.00692424 3.11285e-06 1.94456e-06 0.0014894
0.723763 0.0326007 0.00635984 2.65209e-06 1.71813e-06 0.00135162
0.728785 0.0303475 0.00587001 2.3163e-06 1.53787e-06 0.00123573
0.733808 0.0281742 0.0054015 2.01377e-06 1.37018e-06 0.00112596
0.73883 0.0260158 0.00493619 1.7133e-06 1.20363e-06 0.00101693
0.743853 0.0240754 0.00452746 1.48358e-06 1.06763e-06 0.000923569
0.748875 0.0222494 0.00414811 1.28963e-06 9.47204e-07 0.000838273
0.753898 0.0204357 0.0037713 1.09699e-06 8.27584e-07 0.000753547
0.75892 0.0187687 0.00343041 9.37643e-07 7.24728e-07 0.000678195
0.763943 0.0172649 0.00312955 8.1554e-07 6.40596e-07 0.000613295
0.768965 0.015771 0.00283066 6.94238e-07 5.57016e-07 0.000548821
0.773988 0.0143404 0.00254627 5.82697e-07 4.7915e-07 0.000487889
0.77901 0.0131307 0.00231337 5.07375e-07 4.2224e-07 0.000439705
0.784033 0.0119288 0.00208197 4.32537e-07 3.65695e-07 0.000391829
0.789055 0.0107346 0.00185205 3.58177e-07 3.09511e-07 0.00034426
0.794078 0.00975513 0.00166954 3.08913e-07 2.69878e-07 0.000307787
0.7991 0.00881466 0.00149546 2.63858e-07 2.33057e-07 0.000273253
0.804123 0.00788009 0.00132247 2.19085e-07 1.96467e-07 0.000238935
0.809145 0.00704734 0.00117069 1.82735e-07 1.66118e-07 0.000209299
0.814168 0.00633564 0.00104416 1.56442e-07 1.43216e-07 0.000185239
0.81919 0.00562832 0.000918416 1.30311e-07 1.20456e-07 0.000161326
0.824213 0.00492532 0.000793436 1.0434e-07 9.78339e-08 0.000137561
0.829235 0.00440245 0.000704098 8.92586e-08 8.40737e-08 0.000121248
0.834258 0.00388859 0.000616462 7.46262e-08 7.06874e-08 0.000105278
0.83928 0.00337782 0.000529353 6.00817e-08 5.73815e-08 8.94038e-05
0.844303 0.00293147 0.000454272 4.83354e-08 4.65305e-08 7.59022e-05
0.849325 0.00257678 0.000396329 4.05909e-08 3.91893e-08 6.57845e-05
0.854348 0.00222419 0.000338728 3.28922e-08 3.18914e-08 5.57264e-05
0.85937 0.00187366 0.000281464 2.52386e-08 2.46362e-08 4.57273e-05
0.864393 0.00161692 0.000240785 2.05665e-08 2.01402e-08 3.88247e-05
