x xuv xdv xubar xdbar xgl
0.00052427 1.91091 1.88277 1.85298 1.86949 37.107
0.00554676 0.986294 0.932808 0.833572 0.858345 10.4431
0.0105693 0.861723 0.784138 0.657636 0.669141 6.74741
0.0155917 0.810702 0.707797 0.565653 0.56066 5.03493
0.0206142 0.784569 0.656479 0.504186 0.48251 4.02134
0.0256367 0.769341 0.617271 0.457698 0.42051 3.33923
0.0306592 0.759617 0.585286 0.419969 0.368982 2.84409
0.0356817 0.752879 0.55822 0.387974 0.325076 2.46604
0.0407042 0.747827 0.534808 0.360046 0.287121 2.16714
0.0457267 0.743721 0.514262 0.335179 0.254023 1.92454
0.0507492 0.740119 0.496043 0.312723 0.224998 1.72348
0.0557717 0.736748 0.47976 0.292235 0.199461 1.55418
0.0607942 0.733436 0.465106 0.273402 0.176932 1.40956
0.0658167 0.730073 0.451834 0.255992 0.157026 1.28461
0.0708391 0.726584 0.439744 0.23983 0.139425 1.17568
0.0758616 0.722929 0.428662 0.224778 0.123843 1.07983
0.0808841 0.719073 0.418444 0.210724 0.110049 0.994958
0.0859066 0.715001 0.408964 0.197578 0.0978357 0.919314
0.0909291 0.710708 0.400113 0.185262 0.0870105 0.851475
0.0959516 0.706188 0.391796 0.173711 0.07742 0.790365
0.100974 0.701441 0.383933 0.162869 0.0689201 0.73506
0.105997 0.696463 0.376452 0.152687 0.061396 0.684853
0.111019 0.691269 0.369293 0.143118 0.0547225 0.639053
0.116042 0.685862 0.362404 0.134123 0.0488066 0.597156
0.121064 0.680245 0.355739 0.125667 0.0435633 0.558724
0.126087 0.674428 0.34926 0.117715 0.0389148 0.523373
0.131109 0.668419 0.342935 0.110237 0.0347905 0.490766
0.136132 0.662232 0.336738 0.103201 0.0311264 0.460608
0.141154 0.655849 0.330637 0.0965924 0.0278876 0.43273
0.146177 0.649297 0.324621 0.0903782 0.0250103 0.406853
0.151199 0.642603 0.318679 0.0845281 0.0224445 0.382754
0.156221 0.635718 0.312778 0.0790439 0.0201819 0.360394
0.161244 0.62872 0.306935 0.0738758 0.0181544 0.339472
0.166266 0.621545 0.301114 0.0690358 0.0163662 0.32001
0.171289 0.614258 0.295332 0.0644805 0.0147655 0.301774
0.176311 0.606845 0.289575 0.0602033 0.0133395 0.284706
0.181334 0.599292 0.283833 0.0561966 0.0120746 0.268748
0.186356 0.591642 0.278118 0.0524301 0.0109408 0.253754
0.191379 0.583898 0.272428 0.0488917 0.0099247 0.239659
0.196401 0.57603 0.266748 0.0455833 0.00902211 0.226454
0.201424 0.568067 0.261088 0.042483 0.00821439 0.214038
0.206446 0.560024 0.255453 0.0395752 0.0074889 0.202346
0.211469 0.551905 0.249844 0.0368498 0.00683689 0.19133
0.216491 0.543714 0.244262 0.034297 0.00625047 0.180947
0.221514 0.535456 0.238709 0.0319073 0.00572255 0.171156
0.226536 0.527137 0.233187 0.0296715 0.00524673 0.16192
0.231559 0.518761 0.227699 0.0275808 0.00481729 0.153204
0.236581 0.510335 0.222249 0.0256268 0.00442914 0.144974
0.241604 0.501865 0.216838 0.0238014 0.00407772 0.137202
0.246626 0.493357 0.211471 0.0220966 0.00375897 0.129857
0.251649 0.484817 0.206151 0.0205051 0.00346931 0.122913
0.256671 0.476253 0.200881 0.0190196 0.00320556 0.116344
0.261694 0.467671 0.195664 0.0176333 0.00296489 0.110128
0.266716 0.459077 0.190503 0.0163396 0.00274485 0.104242
0.271739 0.45048 0.185402 0.0151324 0.00254322 0.098665
0.276761 0.441884 0.180362 0.0140057 0.00235809 0.0933781
0.281784 0.433292 0.175384 0.0129562 0.00218815 0.0883694
0.286806 0.424684 0.170469 0.0119879 0.00203363 0.0836531
0.291829 0.416096 0.165623 0.0110849 0.00189089 0.0791773
0.296851 0.407534 0.160849 0.0102424 0.00175877 0.0749266
0.301874 0.399005 0.156146 0.00945596 0.00163625 0.0708868
0.306896 0.390505 0.151516 0.0087248 0.00152295 0.0670555
0.311919 0.382014 0.146962 0.00805474 0.00141951 0.0634541
0.316941 0.373572 0.142484 0.00742889 0.00132301 0.0600262
0.321964 0.365184 0.138083 0.00684391 0.00123283 0.0567606
0.326986 0.35684 0.133761 0.00630244 0.00114925 0.0536671
0.332009 0.348532 0.129522 0.00580706 0.00107251 0.0507575
0.337031 0.340292 0.125362 0.00534323 0.00100039 0.0479802
