x xuv xdv xubar xdbar xgl
0.001 1.17223 1.1427 1.10725 1.12763 17.1852
0.00103532 1.16382 1.1341 1.09792 1.1186 16.9631
0.00107189 1.15546 1.12555 1.08864 1.10962 16.7426
0.00110975 1.14717 1.11707 1.07941 1.10068 16.5237
0.00114895 1.13893 1.10865 1.07022 1.0918 16.3063
0.00118953 1.13076 1.10029 1.06108 1.08296 16.0905
0.00123155 1.12265 1.09199 1.05199 1.07418 15.8763
0.00127505 1.1146 1.08376 1.04295 1.06544 15.6637
0.00132009 1.10661 1.07559 1.03395 1.05675 15.4527
0.00136672 1.09869 1.06749 1.02501 1.04812 15.2433
0.00141499 1.09083 1.05945 1.01612 1.03953 15.0355
0.00146497 1.08304 1.05147 1.00728 1.031 14.8293
0.00151672 1.07532 1.04357 0.998492 1.02252 14.6247
0.00157029 1.06766 1.03573 0.989757 1.01408 14.4217
0.00162576 1.06008 1.02796 0.981074 1.00571 14.2203
0.00168318 1.05256 1.02026 0.972445 0.997379 14.0206
0.00174263 1.04511 1.01263 0.96387 0.989105 13.8225
0.00180419 1.03774 1.00507 0.955349 0.980883 13.626
0.00186791 1.03044 0.997583 0.946882 0.972713 13.4311
0.00193389 1.0232 0.990164 0.938471 0.964595 13.2379
0.0020022 1.01605 0.982816 0.930114 0.95653 13.0463
0.00207292 1.00896 0.97554 0.921814 0.948516 12.8564
0.00214614 1.00195 0.968337 0.913569 0.940555 12.668
0.00222195 0.995019 0.961206 0.90538 0.932646 12.4813
0.00230043 0.988161 0.954147 0.897248 0.924788 12.2963
0.00238169 0.98138 0.947162 0.889172 0.916981 12.1128
0.00246581 0.974677 0.940251 0.881154 0.909226 11.9311
0.00255291 0.968053 0.933412 0.873192 0.901521 11.7509
0.00264308 0.961507 0.926648 0.865287 0.893866 11.5724
0.00273644 0.955041 0.919957 0.85744 0.886261 11.3955
0.0028331 0.948655 0.91334 0.84965 0.878705 11.2202
0.00293317 0.942351 0.906797 0.841918 0.871198 11.0465
0.00303677 0.936128 0.900328 0.834243 0.863739 10.8745
0.00314404 0.929987 0.893933 0.826626 0.856327 10.7041
0.00325509 0.92393 0.887612 0.819066 0.848961 10.5353
0.00337006 0.917956 0.881364 0.811564 0.841641 10.3682
0.0034891 0.912067 0.875189 0.804119 0.834367 10.2026
0.00361234 0.906262 0.869088 0.796731 0.827136 10.0387
0.00373994 0.900543 0.863059 0.789401 0.819947 9.87636
0.00387204 0.894911 0.857103 0.782128 0.812801 9.71564
0.00400881 0.889365 0.851219 0.774911 0.805696 9.55652
0.0041504 0.883906 0.845407 0.767752 0.79863 9.39899
0.004297 0.878536 0.839665 0.760649 0.791602 9.24307
0.00444878 0.873255 0.833995 0.753602 0.784611 9.08873
0.00460592 0.868062 0.828394 0.746611 0.777655 8.93597
0.00476861 0.86296 0.822862 0.739675 0.770734 8.7848
0.00493705 0.857948 0.817398 0.732795 0.763845 8.6352
0.00511143 0.853027 0.812002 0.725969 0.756987 8.48717
0.00529198 0.848198 0.806673 0.719198 0.750157 8.34071
