x xuv xdv xubar xdbar xgl
0.001 1.86749 1.83279 1.78594 1.80729 32.8024
0.00103532 1.84514 1.81015 1.76244 1.784 32.1738
0.00107189 1.82306 1.78778 1.73919 1.76098 31.5547
0.00110975 1.80126 1.76569 1.71622 1.73821 30.9452
0.00114895 1.77973 1.74387 1.69349 1.7157 30.3451
0.00118953 1.75848 1.72232 1.67103 1.69344 29.7542
0.00123155 1.73751 1.70104 1.64882 1.67144 29.1726
0.00127505 1.7168 1.68002 1.62687 1.64968 28.6
0.00132009 1.69636 1.65927 1.60517 1.62817 28.0363
0.00136672 1.67619 1.63879 1.58371 1.60691 27.4815
0.00141499 1.65629 1.61856 1.56251 1.58589 26.9355
0.00146497 1.63666 1.5986 1.54155 1.56511 26.3981
0.00151672 1.61728 1.5789 1.52084 1.54458 25.8692
0.00157029 1.59817 1.55945 1.50036 1.52427 25.3488
0.00162576 1.57933 1.54025 1.48013 1.50421 24.8367
0.00168318 1.56074 1.52131 1.46014 1.48437 24.3328
0.00174263 1.5424 1.50262 1.44039 1.46477 23.8371
0.00180419 1.52433 1.48418 1.42087 1.44539 23.3494
0.00186791 1.50651 1.46599 1.40158 1.42623 22.8695
0.00193389 1.48894 1.44804 1.38252 1.4073 22.3976
0.0020022 1.47163 1.43033 1.3637 1.38859 21.9333
0.00207292 1.45457 1.41287 1.3451 1.3701 21.4767
0.00214614 1.43776 1.39564 1.32673 1.35183 21.0276
0.00222195 1.42119 1.37865 1.30858 1.33376 20.5859
0.00230043 1.40487 1.3619 1.29065 1.31591 20.1516
0.00238169 1.3888 1.34538 1.27294 1.29826 19.7246
0.00246581 1.37297 1.32908 1.25545 1.28082 19.3046
0.00255291 1.35738 1.31302 1.23817 1.26359 18.8918
0.00264308 1.34203 1.29719 1.22111 1.24655 18.4859
0.00273644 1.32692 1.28158 1.20426 1.22971 18.0869
0.0028331 1.31205 1.26619 1.18762 1.21306 17.6947
0.00293317 1.29742 1.25102 1.17119 1.19661 17.3092
0.00303677 1.28302 1.23607 1.15496 1.18034 16.9303
0.00314404 1.26885 1.22133 1.13893 1.16426 16.558
0.00325509 1.25492 1.20681 1.12311 1.14836 16.192
0.00337006 1.24121 1.19249 1.10749 1.13265 15.8325
0.0034891 1.22774 1.17839 1.09206 1.11711 15.4792
0.00361234 1.21449 1.16449 1.07683 1.10174 15.132
0.00373994 1.20147 1.15079 1.06179 1.08655 14.791
0.00387204 1.18868 1.13729 1.04694 1.07153 14.456
0.00400881 1.1761 1.124 1.03228 1.05667 14.127
0.0041504 1.16375 1.11089 1.0178 1.04197 13.8038
0.004297 1.15162 1.09798 1.00351 1.02743 13.4863
0.00444878 1.13971 1.08526 0.989404 1.01305 13.1746
0.00460592 1.12802 1.07273 0.975474 0.998817 12.8685
0.00476861 1.11655 1.06038 0.961722 0.984736 12.5679
0.00493705 1.10528 1.04821 0.948145 0.970801 12.2728
0.00511143 1.09423 1.03623 0.93474 0.957008 11.9831
0.00529198 1.0834 1.02442 0.921506 0.943355 11.6987
0.0054789 1.07277 1.01278 0.90844 0.929838 11.4196
0.00567243 1.06235 1.00131 0.895539 0.916453 11.1456
0.00587279 1.05214 0.990008 0.882802 0.903197 10.8767
0.00608022 1.04214 0.978871 0.870225 0.890066 10.6128
0.00629499 1.03234 0.967895 0.857807 0.877058 10.3539
0.00651734 1.02274 0.957077 0.845545 0.864167 10.0998
0.00674754 1.01335 0.946413 0.833436 0.851392 9.85056
0.00698588 1.00415 0.935902 0.821477 0.838728 9.60606
0.00723263 0.995151 0.925538 0.809668 0.826172 9.36623
