x xuv xdv xubar xdbar xgl
0.00052427 2.20781 2.17857 2.14635 2.16328 43.9756
0.00554676 1.04658 0.988086 0.884973 0.907053 11.1751
0.0105693 0.896148 0.810981 0.68111 0.68822 6.99924
0.0155917 0.833738 0.721807 0.576788 0.56672 5.11902
0.0206142 0.800817 0.663074 0.508258 0.481512 4.02933
0.0256367 0.780777 0.619026 0.457158 0.415363 3.30731
0.0306592 0.767278 0.583668 0.416203 0.361362 2.78963
0.0356817 0.757386 0.554146 0.381864 0.316036 2.39843
0.0407042 0.749586 0.528887 0.352201 0.277357 2.09191
0.0457267 0.743021 0.506913 0.326042 0.244006 1.84516
0.0507492 0.737175 0.487559 0.302629 0.215047 1.64216
0.0557717 0.731728 0.470348 0.281445 0.189793 1.47239
0.0607942 0.726476 0.454912 0.262123 0.167689 1.32828
0.0658167 0.721288 0.440964 0.244389 0.148295 1.2045
0.0708391 0.716071 0.428272 0.228039 0.131258 1.09718
0.0758616 0.710775 0.416642 0.212906 0.116262 1.00325
0.0808841 0.705356 0.405914 0.198864 0.103057 0.920488
0.0859066 0.69979 0.395953 0.185803 0.091422 0.847075
0.0909291 0.694069 0.38664 0.173632 0.0811544 0.781533
0.0959516 0.688181 0.377879 0.162277 0.0720943 0.722748
0.100974 0.682125 0.369586 0.15167 0.0640937 0.66977
0.105997 0.67589 0.361688 0.141756 0.0570353 0.621871
0.111019 0.669492 0.354124 0.132481 0.0507931 0.578346
0.116042 0.66293 0.346842 0.123799 0.0452744 0.53868
0.121064 0.656207 0.339797 0.115671 0.0403947 0.502428
0.126087 0.649329 0.332952 0.108059 0.0360777 0.4692
0.131109 0.642305 0.326277 0.100927 0.0322543 0.438658
0.136132 0.635148 0.319746 0.0942414 0.0288629 0.410503
0.141154 0.627837 0.313329 0.0879858 0.0258692 0.384566
0.146177 0.620402 0.307015 0.0821236 0.0232123 0.360567
0.151199 0.612864 0.300795 0.0766226 0.020845 0.338284
0.156221 0.605179 0.294637 0.071484 0.0187587 0.317678
0.161244 0.597419 0.288557 0.0666557 0.0168897 0.29845
0.166266 0.589524 0.282522 0.0621493 0.0152415 0.280623
0.171289 0.581557 0.276547 0.0579199 0.013766 0.263963
0.176311 0.573501 0.270621 0.0539604 0.0124511 0.248414
0.181334 0.565346 0.264732 0.0502627 0.0112841 0.233921
0.186356 0.557132 0.258893 0.0467959 0.0102373 0.220339
0.191379 0.54886 0.253101 0.0435476 0.00929839 0.207604
0.196401 0.540504 0.247342 0.0405193 0.00846341 0.195707
0.201424 0.53209 0.241627 0.0376889 0.00771527 0.184551
0.206446 0.523633 0.235957 0.035041 0.00704239 0.174072
0.211469 0.515135 0.230335 0.0325654 0.00643679 0.164224
0.216491 0.506601 0.224761 0.0302522 0.00589124 0.154965
0.221514 0.498036 0.219236 0.028092 0.00539928 0.146257
0.226536 0.489443 0.213763 0.0260757 0.0049551 0.138062
0.231559 0.48083 0.208343 0.0241948 0.00455349 0.130347
0.236581 0.4722 0.202979 0.0224409 0.00418982 0.123081
0.241604 0.46356 0.197673 0.0208061 0.00385994 0.116235
0.246626 0.454915 0.192427 0.0192828 0.00356019 0.109781
0.251649 0.446271 0.187245 0.0178637 0.00328729 0.103693
0.256671 0.437634 0.182129 0.016542 0.00303837 0.0979483
0.261694 0.429011 0.17708 0.0153111 0.00281086 0.092524
0.266716 0.420406 0.172101 0.0141648 0.0026025 0.0873993
0.271739 0.411827 0.167195 0.0130973 0.0024113 0.0825547
0.276761 0.403278 0.162361 0.0121029 0.0022355 0.077972
0.281784 0.394761 0.157602 0.0111784 0.00207392 0.0736401
0.286806 0.386261 0.152919 0.0103275 0.00192679 0.0695716
0.291829 0.377807 0.148315 0.00953532 0.00179076 0.0657187
0.296851 0.369404 0.14379 0.00879753 0.00166474 0.0620672
0.301874 0.361058 0.139345 0.00811004 0.00154779 0.0586038
0.306896 0.352765 0.13498 0.00747204 0.00143958 0.0553263
0.311919 0.344513 0.130701 0.00688863 0.00134074 0.0522536
0.316941 0.33633 0.126504 0.00634457 0.0012485 0.0493344
0.321964 0.328221 0.122389 0.00583682 0.00116228 0.0465587
0.326986 0.320178 0.118357 0.00536768 0.00108239 0.0439351
0.332009 0.312198 0.114416 0.00493935 0.00100903 0.0414737
0.337031 0.304302 0.110555 0.00453884 0.000940104 0.0391283
0.342054 0.296492 0.106773 0.00416406 0.000875269 0.0368912
0.347076 0.28875 0.103089 0.00382767 0.000816401 0.0348123
0.352099 0.281101 0.0994851 0.00351256 0.000760858 0.0328278
0.357121 0.273543 0.0959558 0.00321687 0.000708359 0.0309301
0.362144 0.26607 0.0925285 0.00295289 0.000660721 0.0291705
0.367166 0.258695 0.0891767 0.00270509 0.000615614 0.0274874
0.372189 0.251415 0.0859007 0.00247402 0.000573113 0.0258831
0.377211 0.244235 0.0827258 0.00226752 0.000534394 0.0243932
0.382234 0.237155 0.0796188 0.00207236 0.000497481 0.0229614
0.387256 0.230178 0.0765993 0.00189482 0.000463315 0.0216161
0.392279 0.22331 0.0736652 0.00173233 0.000431527 0.0203478
0.397301 0.216538 0.0707928 0.00157862 0.000401164 0.0191271
0.402324 0.209891 0.0680288 0.00144394 0.000373814 0.0180053
0.407346 0.20334 0.0653211 0.00131545 0.000347513 0.0169205
0.412369 0.19691 0.0627039 0.00120023 0.000323364 0.0159088
0.417391 0.19059 0.0601588 0.0010935 0.000300646 0.0149476
0.422414 0.184379 0.0576838 0.000995009 0.000279314 0.0140352
0.427436 0.178296 0.0552968 0.000906598 0.000259698 0.0131841
0.432459 0.172307 0.0529613 0.000822804 0.0002409 0.0123633
0.437481 0.166466 0.0507272 0.000749726 0.000223966 0.0116102
0.442503 0.160703 0.0485294 0.000678894 0.000207465 0.0108742
0.447526 0.155106 0.0464413 0.000618466 0.000192827 0.0102074
0.452548 0.149583 0.0443853 0.00055957 0.000178507 0.00955376
0.457571 0.144221 0.0424301 0.00050896 0.000165725 0.00895878
0.462593 0.138937 0.0405093 0.000460001 0.00015329 0.00837819
0.467616 0.133814 0.0386838 0.000417853 0.000142171 0.00784898
0.472638 0.128767 0.0368913 0.000377139 0.000131362 0.00733299
0.477661 0.123886 0.0351921 0.000342247 0.000121725 0.00686389
0.482683 0.119073 0.0335209 0.000308356 0.00011232 0.00640494
0.487706 0.114436 0.0319444 0.000279651 0.000104003 0.00599062
0.492728 0.109851 0.0303871 0.000251398 9.58057e-05 0.00558195
0.497751 0.10546 0.0289297 0.000227937 8.86611e-05 0.00521747
0.502773 0.101112 0.027487 0.000204712 8.15882e-05 0.00485664
0.507796 0.0969524 0.0261367 0.000185297 7.53967e-05 0.0045338
0.512818 0.0928484 0.0248077 0.000166441 6.93493e-05 0.00421766
0.517841 0.0889065 0.0235538 0.000150203 6.39432e-05 0.00392998
0.522863 0.0850467 0.0223346 0.000135004 5.88002e-05 0.00365427
0.527886 0.0813124 0.0211697 0.000121372 5.40662e-05 0.00339733
0.532908 0.0776971 0.0200561 0.000109212 4.97175e-05 0.00315808
0.537931 0.074159 0.0189727 9.77272e-05 4.55601e-05 0.00292802
0.542953 0.0707873 0.0179604 8.80761e-05 4.19059e-05 0.00272152
0.547976 0.0674468 0.0169575 7.85138e-05 3.82854e-05 0.00251692
0.552998 0.0643039 0.0160361 7.07768e-05 3.51955e-05 0.00233784
0.558021 0.0612027 0.0151288 6.32478e-05 3.21731e-05 0.00216226
0.563043 0.0582316 0.0142718 5.66391e-05 2.94385e-05 0.00200102
0.568066 0.0553675 0.0134557 5.07618e-05 2.69338e-05 0.00185129
0.573088 0.0525542 0.0126567 4.5107e-05 2.45071e-05 0.0017057
0.578111 0.0499238 0.0119269 4.056e-05 2.24479e-05 0.0015789
0.583133 0.0473163 0.0112034 3.60523e-05 2.04065e-05 0.00145319
0.588156 0.0448537 0.010532 3.22381e-05 1.86125e-05 0.00134057
0.593178 0.0424732 0.00988918 2.87828e-05 1.69484e-05 0.00123489
0.598201 0.0401385 0.00926094 2.54661e-05 1.53396e-05 0.00113234
0.603223 0.0379798 0.00869378 2.28432e-05 1.39956e-05 0.00104423
0.608246 0.035839 0.00813133 2.0242e-05 1.26628e-05 0.000956856
0.613268 0.0338164 0.00760778 1.80029e-05 1.14794e-05 0.000877947
0.618291 0.031889 0.0071153 1.60483e-05 1.04139e-05 0.000805739
0.623313 0.0299772 0.00662681 1.41095e-05 9.35695e-06 0.000734114
0.628336 0.0282424 0.00619488 1.26205e-05 8.49889e-06 0.000674115
0.633358 0.0265347 0.00577071 1.1179e-05 7.66325e-06 0.0006155
0.638381 0.0248797 0.00536207 9.83206e-06 6.87358e-06 0.00055972
0.643403 0.0233678 0.00499717 8.7724e-06 6.221e-06 0.000512271
0.648426 0.0218676 0.0046351 7.72098e-06 5.5735e-06 0.00046519
0.653448 0.020457 0.00429901 6.80836e-06 4.99774e-06 0.000422659
0.658471 0.0191417 0.00399068 6.04463e-06 4.49886e-06 0.000384999
0.663493 0.0178364 0.00368469 5.28671e-06 4.00377e-06 0.000347625
0.668516 0.016644 0.00341035 4.67073e-06 3.58749e-06 0.000315439
0.673538 0.0155118 0.00315269 4.12719e-06 3.2117e-06 0.000285936
0.678561 0.014388 0.00289693 3.58769e-06 2.8387e-06 0.000256652
0.683583 0.0133878 0.00267451 3.1721e-06 2.53967e-06 0.000232443
0.688606 0.0124248 0.00246184 2.79053e-06 2.26122e-06 0.000209667
0.693628 0.0114687 0.00225071 2.41173e-06 1.9848e-06 0.000187055
0.698651 0.0106355 0.00207136 2.13039e-06 1.77085e-06 0.000168922
0.703673 0.00982719 0.00189825 1.86654e-06 1.56831e-06 0.000151624
0.708696 0.00902463 0.00172636 1.60457e-06 1.36721e-06 0.000134449
0.713718 0.00833434 0.00158233 1.41278e-06 1.21429e-06 0.000120893
0.71874 0.00766612 0.00144361 1.23338e-06 1.06999e-06 0.000107997
0.723763 0.00700255 0.00130585 1.05523e-06 9.26705e-07 9.5191e-05
