x xuv xdv xubar xdbar xgl
0.001 1.31187 1.28095 1.24207 1.26293 20.6136
0.00103532 1.30105 1.26992 1.23027 1.25141 20.3027
0.00107189 1.29033 1.25898 1.21855 1.23997 19.9949
0.00110975 1.2797 1.24814 1.20691 1.22861 19.6904
0.00114895 1.26916 1.23738 1.19534 1.21732 19.389
0.00118953 1.25871 1.22672 1.18386 1.20611 19.0908
0.00123155 1.24836 1.21615 1.17245 1.19498 18.7957
0.00127505 1.2381 1.20567 1.16112 1.18392 18.5038
0.00132009 1.22793 1.19529 1.14987 1.17295 18.215
0.00136672 1.21786 1.185 1.13869 1.16205 17.9293
0.00141499 1.20789 1.17481 1.1276 1.15123 17.6467
0.00146497 1.19801 1.16471 1.11659 1.14049 17.3672
0.00151672 1.18823 1.1547 1.10566 1.12983 17.0908
0.00157029 1.17854 1.14479 1.09481 1.11925 16.8174
0.00162576 1.16895 1.13498 1.08404 1.10874 16.547
0.00168318 1.15947 1.12526 1.07335 1.09831 16.2797
0.00174263 1.15008 1.11564 1.06274 1.08796 16.0153
0.00180419 1.14079 1.10612 1.05221 1.07769 15.7539
0.00186791 1.1316 1.09669 1.04177 1.06749 15.4955
0.00193389 1.12251 1.08736 1.0314 1.05737 15.2401
0.0020022 1.11352 1.07813 1.02112 1.04733 14.9876
0.00207292 1.10464 1.06899 1.01092 1.03736 14.738
0.00214614 1.09585 1.05995 1.00079 1.02747 14.4913
0.00222195 1.08717 1.05101 0.990755 1.01766 14.2475
0.00230043 1.07859 1.04216 0.980797 1.00791 14.0065
0.00238169 1.07012 1.03341 0.970921 0.998245 13.7684
0.00246581 1.06175 1.02476 0.961126 0.98865 13.5332
0.00255291 1.05348 1.01621 0.951412 0.979127 13.3007
0.00264308 1.04532 1.00775 0.941778 0.969676 13.071
0.00273644 1.03726 0.999384 0.932226 0.960296 12.8441
0.0028331 1.02931 0.991117 0.922754 0.950986 12.62
0.00293317 1.02147 0.982946 0.913363 0.941745 12.3986
0.00303677 1.01373 0.974871 0.904052 0.932572 12.1799
0.00314404 1.0061 0.96689 0.89482 0.923466 11.9639
0.00325509 0.998571 0.959004 0.885668 0.914426 11.7506
0.00337006 0.991153 0.951211 0.876596 0.905451 11.54
0.0034891 0.983844 0.943512 0.867602 0.89654 11.332
0.00361234 0.976642 0.935905 0.858687 0.887691 11.1266
0.00373994 0.969549 0.928391 0.849849 0.878903 10.9239
0.00387204 0.962565 0.920968 0.841089 0.870175 10.7237
0.00400881 0.95569 0.913636 0.832407 0.861505 10.5261
0.0041504 0.948925 0.906393 0.823801 0.852891 10.331
0.004297 0.942269 0.899239 0.815271 0.844333 10.1385
0.00444878 0.935723 0.892173 0.806816 0.835829 9.9485
0.00460592 0.929288 0.885194 0.798436 0.827376 9.76098
0.00476861 0.922964 0.878301 0.790131 0.818974 9.57592
0.00493705 0.91675 0.871492 0.781899 0.810619 9.39331
0.00511143 0.910648 0.864767 0.77374 0.802311 9.21314
0.00529198 0.904657 0.858125 0.765652 0.794047 9.03538
0.0054789 0.898777 0.851563 0.757637 0.785826 8.86001
0.00567243 0.89301 0.845081 0.749691 0.777645 8.68701
0.00587279 0.887355 0.838677 0.741815 0.769501 8.51637
0.00608022 0.881812 0.83235 0.734008 0.761394 8.34806
0.00629499 0.876381 0.826097 0.726269 0.75332 8.18206
0.00651734 0.871063 0.819918 0.718596 0.745277 8.01836
0.00674754 0.865858 0.813811 0.710989 0.737262 7.85694
0.00698588 0.860766 0.807773 0.703446 0.729274 7.69777
0.00723263 0.855787 0.801804 0.695968 0.721309 7.54083
0.0074881 0.850921 0.7959 0.688551 0.713365 7.38612
0.0077526 0.846169 0.790061 0.681196 0.705439 7.2336
0.00802643 0.84153 0.784284 0.673901 0.697529 7.08325
0.00830994 0.837004 0.778566 0.666664 0.689631 6.93507
0.00860346 0.832591 0.772906 0.659485 0.681742 6.78903
0.00890735 0.828292 0.767301 0.652362 0.673861 6.6451
0.00922198 0.824106 0.761749 0.645293 0.665983 6.50328
0.00954772 0.820033 0.756248 0.638277 0.658106 6.36353
0.00988496 0.816073 0.750795 0.631313 0.650226 6.22585
0.0102341 0.812227 0.745388 0.624398 0.642342 6.09022
0.0105956 0.808492 0.740023 0.617532 0.634448 5.95661
0.0109699 0.804871 0.734699 0.610713 0.626543 5.825
0.0113573 0.801361 0.729412 0.603938 0.618623 5.69538
0.0117585 0.797963 0.724161 0.597206 0.610685 5.56773
0.0121738 0.794677 0.718942 0.590516 0.602726 5.44203
0.0126038 0.791502 0.713752 0.583864 0.594743 5.31825
0.013049 0.788437 0.708588 0.57725 0.586732 5.19639
0.0135099 0.785483 0.703448 0.570672 0.57869 5.07643
0.0139871 0.782638 0.698329 0.564127 0.570615 4.95834
0.0144812 0.779901 0.693229 0.557612 0.562504 4.84211
0.0149927 0.777273 0.688143 0.551127 0.554352 4.72772
0.0155223 0.774752 0.683069 0.544669 0.546158 4.61515
0.0160705 0.772337 0.678005 0.538235 0.537919 4.50438
0.0166382 0.770027 0.672947 0.531823 0.529632 4.3954
0.0172259 0.767822 0.667893 0.525431 0.521295 4.28819
0.0178343 0.76572 0.662841 0.519057 0.512905 4.18273
0.0184642 0.763719 0.657786 0.512697 0.50446 4.079
0.0191164 0.761819 0.652728 0.50635 0.495957 3.97699
0.0197917 0.760018 0.647663 0.500013 0.487396 3.87667
0.0204907 0.758315 0.642589 0.493684 0.478774 3.77804
0.0212145 0.756707 0.637504 0.487359 0.470091 3.68108
0.0219639 0.755193 0.632405 0.481036 0.461344 3.58576
0.0227397 0.753771 0.62729 0.474713 0.452533 3.49208
0.0235429 0.75244 0.622159 0.468387 0.443658 3.40001
0.0243744 0.751195 0.617008 0.462055 0.434719 3.30954
0.0252354 0.750037 0.611837 0.455714 0.425715 3.22065
0.0261268 0.748961 0.606645 0.449363 0.416647 3.13333
0.0270496 0.747965 0.601429 0.442997 0.407516 3.04756
0.028005 0.747047 0.596191 0.436615 0.398324 2.96332
0.0289942 0.746203 0.590927 0.430214 0.389072 2.8806
0.0300184 0.74543 0.58564 0.423791 0.379763 2.79939
0.0310787 0.744725 0.580328 0.417344 0.370399 2.71966
0.0321764 0.744085 0.574991 0.41087 0.360984 2.64141
