x xuv xdv xubar xdbar xgl
0.001 1.59066 1.55802 1.51534 1.53652 27.3016
0.00103532 1.57437 1.54148 1.49799 1.51942 26.8306
0.00107189 1.55825 1.52512 1.48079 1.50247 26.3657
0.00110975 1.5423 1.50892 1.46375 1.48568 25.907
0.00114895 1.52653 1.49289 1.44687 1.46904 25.4542
0.00118953 1.51092 1.47703 1.43014 1.45256 25.0075
0.00123155 1.49549 1.46135 1.41357 1.43624 24.5667
0.00127505 1.48023 1.44583 1.39716 1.42006 24.1317
0.00132009 1.46514 1.43048 1.3809 1.40404 23.7026
0.00136672 1.45022 1.4153 1.36479 1.38817 23.2793
0.00141499 1.43547 1.40028 1.34884 1.37245 22.8616
0.00146497 1.42089 1.38544 1.33304 1.35688 22.4497
0.00151672 1.40649 1.37076 1.31739 1.34146 22.0433
0.00157029 1.39225 1.35625 1.3019 1.32619 21.6425
0.00162576 1.37819 1.3419 1.28655 1.31107 21.2473
0.00168318 1.36429 1.32772 1.27136 1.29609 20.8574
0.00174263 1.35057 1.31371 1.25632 1.28125 20.473
0.00180419 1.33701 1.29986 1.24143 1.26656 20.0939
0.00186791 1.32363 1.28617 1.22668 1.25202 19.7202
0.00193389 1.31041 1.27265 1.21209 1.23761 19.3516
0.0020022 1.29736 1.25928 1.19764 1.22335 18.9883
0.00207292 1.28448 1.24608 1.18334 1.20922 18.6301
0.00214614 1.27177 1.23305 1.16919 1.19524 18.277
0.00222195 1.25923 1.22017 1.15518 1.18139 17.929
0.00230043 1.24686 1.20745 1.14132 1.16767 17.586
0.00238169 1.23465 1.19488 1.1276 1.15409 17.2479
0.00246581 1.22261 1.18248 1.11402 1.14065 16.9147
0.00255291 1.21074 1.17023 1.10058 1.12733 16.5863
0.00264308 1.19903 1.15814 1.08729 1.11414 16.2628
0.00273644 1.18749 1.1462 1.07414 1.10108 15.944
0.0028331 1.17612 1.13442 1.06112 1.08815 15.6299
0.00293317 1.16491 1.12279 1.04825 1.07535 15.3204
0.00303677 1.15387 1.11131 1.03551 1.06266 15.0156
0.00314404 1.14299 1.09998 1.02291 1.0501 14.7153
0.00325509 1.13228 1.08879 1.01044 1.03766 14.4195
0.00337006 1.12173 1.07776 0.998106 1.02533 14.1281
0.0034891 1.11134 1.06687 0.985907 1.01312 13.8412
0.00361234 1.10112 1.05613 0.97384 1.00103 13.5586
0.00373994 1.09106 1.04553 0.961904 0.989042 13.2804
0.00387204 1.08117 1.03507 0.950099 0.977168 13.0064
0.00400881 1.07144 1.02475 0.938421 0.965401 12.7367
0.0041504 1.06187 1.01457 0.926872 0.953741 12.4711
0.004297 1.05246 1.00453 0.915449 0.942183 12.2097
0.00444878 1.04321 0.994622 0.904151 0.930726 11.9523
0.00460592 1.03412 0.984849 0.892976 0.919368 11.699
0.00476861 1.0252 0.975209 0.881925 0.908106 11.4497
0.00493705 1.01643 0.965698 0.870994 0.896938 11.2043
0.00511143 1.00782 0.956316 0.860183 0.885862 10.9629
0.00529198 0.999375 0.94706 0.849491 0.874874 10.7253
0.0054789 0.991086 0.937929 0.838915 0.863972 10.4915
0.00567243 0.982955 0.92892 0.828455 0.853154 10.2615
0.00587279 0.974982 0.920031 0.818108 0.842416 10.0353
0.00608022 0.967165 0.911261 0.807875 0.831757 9.8127
0.00629499 0.959505 0.902606 0.797752 0.821172 9.59378
0.00651734 0.952001 0.894065 0.787738 0.81066 9.37846
0.00674754 0.944653 0.885635 0.777832 0.800218 9.16672
0.00698588 0.937459 0.877314 0.768032 0.789842 8.95849
0.00723263 0.930419 0.869099 0.758336 0.779529 8.75375
0.0074881 0.923533 0.860988 0.748742 0.769277 8.55245
0.0077526 0.9168 0.852978 0.739249 0.759082 8.35455
0.00802643 0.910219 0.845067 0.729855 0.748941 8.16001
0.00830994 0.90379 0.837252 0.720558 0.738851 7.96879
0.00860346 0.897511 0.82953 0.711356 0.728809 7.78085
0.00890735 0.891383 0.821899 0.702247 0.718811 7.59616
0.00922198 0.885403 0.814355 0.693229 0.708855 7.41467
0.00954772 0.879572 0.806897 0.684301 0.698937 7.23634
0.00988496 0.873889 0.799519 0.675459 0.689053 7.06114
0.0102341 0.868351 0.792221 0.666702 0.679202 6.88903
0.0105956 0.86296 0.784999 0.658028 0.669378 6.71997
0.0109699 0.857713 0.777849 0.649435 0.659579 6.55392
0.0113573 0.852609 0.770769 0.64092 0.649802 6.39085
0.0117585 0.847648 0.763756 0.632481 0.640044 6.23072
0.0121738 0.842828 0.756807 0.624115 0.630301 6.0735
0.0126038 0.838148 0.749918 0.615821 0.62057 5.91914
0.013049 0.833607 0.743086 0.607596 0.610848 5.76762
0.0135099 0.829203 0.736309 0.599438 0.601132 5.6189
0.0139871 0.824935 0.729582 0.591344 0.591419 5.47294
0.0144812 0.820801 0.722904 0.583311 0.581707 5.3297
0.0149927 0.8168 0.716271 0.575337 0.571991 5.18916
0.0155223 0.812931 0.709679 0.567419 0.562271 5.05129
0.0160705 0.809191 0.703127 0.559556 0.552542 4.91603
0.0166382 0.805578 0.69661 0.551743 0.542803 4.78338
0.0172259 0.802091 0.690126 0.543979 0.533052 4.65328
0.0178343 0.798728 0.683673 0.53626 0.523286 4.52571
0.0184642 0.795487 0.677247 0.528585 0.513504 4.40063
0.0191164 0.792364 0.670846 0.520949 0.503703 4.27802
0.0197917 0.789359 0.664467 0.513351 0.493883 4.15784
0.0204907 0.786469 0.658109 0.505788 0.484042 4.04006
0.0212145 0.78369 0.651767 0.498256 0.47418 3.92465
0.0219639 0.781021 0.645441 0.490754 0.464295 3.81158
