x xuv xdv xubar xdbar xgl
0.001 1.13577 1.10652 1.0718 1.09206 16.154
0.00103532 1.12795 1.09851 1.06308 1.08364 15.9543
0.00107189 1.12018 1.09056 1.05439 1.07526 15.7558
0.00110975 1.11247 1.08266 1.04575 1.06693 15.5585
0.00114895 1.1048 1.07482 1.03715 1.05863 15.3624
0.00118953 1.09719 1.06703 1.02859 1.05038 15.1676
0.00123155 1.08964 1.0593 1.02008 1.04218 14.9741
0.00127505 1.08214 1.05162 1.0116 1.03401 14.7818
0.00132009 1.0747 1.044 1.00317 1.02589 14.5907
0.00136672 1.06732 1.03644 0.994784 1.01782 14.401
0.00141499 1.05999 1.02895 0.986442 1.00979 14.2125
0.00146497 1.05273 1.02151 0.978144 1.0018 14.0254
0.00151672 1.04552 1.01413 0.969893 0.993864 13.8395
0.00157029 1.03838 1.00681 0.961688 0.985971 13.6549
0.00162576 1.0313 0.999558 0.95353 0.978125 13.4717
0.00168318 1.02428 0.992366 0.945419 0.970324 13.2897
0.00174263 1.01733 0.985239 0.937355 0.96257 13.1091
0.00180419 1.01044 0.978175 0.92934 0.954863 12.9299
0.00186791 1.00362 0.971176 0.921374 0.947203 12.7519
0.00193389 0.996861 0.964242 0.913457 0.939589 12.5753
0.0020022 0.990171 0.957374 0.905589 0.932022 12.4001
0.00207292 0.983549 0.950572 0.897771 0.924502 12.2262
0.00214614 0.976996 0.943837 0.890003 0.917029 12.0536
0.00222195 0.970512 0.937168 0.882285 0.909602 11.8825
0.00230043 0.964098 0.930567 0.874618 0.902221 11.7126
0.00238169 0.957755 0.924034 0.867003 0.894887 11.5442
0.00246581 0.951483 0.917568 0.859438 0.887598 11.3771
0.00255291 0.945284 0.911171 0.851925 0.880355 11.2113
0.00264308 0.939158 0.904842 0.844464 0.873158 11.047
0.00273644 0.933106 0.898581 0.837054 0.866005 10.884
0.0028331 0.927129 0.89239 0.829697 0.858896 10.7224
0.00293317 0.921226 0.886267 0.822391 0.851832 10.5621
0.00303677 0.9154 0.880213 0.815138 0.84481 10.4032
0.00314404 0.90965 0.874227 0.807938 0.837831 10.2458
0.00325509 0.903978 0.868311 0.800789 0.830894 10.0896
0.00337006 0.898384 0.862463 0.793693 0.823998 9.93492
0.0034891 0.892869 0.856684 0.786649 0.817142 9.78156
0.00361234 0.887433 0.850974 0.779658 0.810326 9.62958
0.00373994 0.882077 0.845332 0.772719 0.803549 9.47899
0.00387204 0.876802 0.839757 0.765832 0.796809 9.32976
0.00400881 0.871609 0.83425 0.758997 0.790105 9.18192
0.0041504 0.866497 0.82881 0.752214 0.783436 9.03545
0.004297 0.861469 0.823437 0.745482 0.776802 8.89035
0.00444878 0.856524 0.81813 0.738802 0.7702 8.74663
0.00460592 0.851663 0.812889 0.732174 0.76363 8.60427
0.00476861 0.846888 0.807712 0.725596 0.75709 8.46329
0.00493705 0.842197 0.8026 0.719069 0.750578 8.32367
0.00511143 0.837593 0.797552 0.712592 0.744094 8.18542
0.00529198 0.833075 0.792566 0.706165 0.737634 8.04853
0.0054789 0.828645 0.787641 0.699787 0.731198 7.913
0.00567243 0.824303 0.782778 0.693459 0.724784 7.77883
0.00587279 0.820049 0.777974 0.687179 0.718389 7.64601
0.00608022 0.815885 0.773228 0.680946 0.712012 7.51455
0.00629499 0.811811 0.76854 0.674761 0.705651 7.38443
0.00651734 0.807826 0.763908 0.668623 0.699303 7.25566
0.00674754 0.803933 0.759331 0.662531 0.692967 7.12823
0.00698588 0.800132 0.754807 0.656484 0.68664 7.00213
0.00723263 0.796422 0.750335 0.650481 0.680319 6.87737
0.0074881 0.792805 0.745913 0.644522 0.674003 6.75394
0.0077526 0.789282 0.74154 0.638606 0.667688 6.63184
0.00802643 0.785852 0.737213 0.632732 0.661371 6.51106
0.00830994 0.782516 0.732931 0.626899 0.655051 6.39159
0.00860346 0.779275 0.728691 0.621106 0.648724 6.27344
0.00890735 0.776129 0.724493 0.615352 0.642388 6.1566
0.00922198 0.773078 0.720334 0.609635 0.636039 6.04106
0.00954772 0.770124 0.716211 0.603955 0.629674 5.92683
0.00988496 0.767266 0.712123 0.598311 0.623291 5.81388
0.0102341 0.764505 0.708066 0.5927 0.616886 5.70223
0.0105956 0.76184 0.704039 0.587122 0.610455 5.59186
0.0109699 0.759274 0.70004 0.581576 0.603996 5.48278
0.0113573 0.756804 0.696065 0.576059 0.597506 5.37497
0.0117585 0.754433 0.692111 0.57057 0.59098 5.26843
0.0121738 0.75216 0.688178 0.565108 0.584415 5.16315
0.0126038 0.749984 0.68426 0.559671 0.577808 5.05914
0.013049 0.747908 0.680356 0.554257 0.571156 4.95637
0.0135099 0.745929 0.676463 0.548865 0.564454 4.85486
0.0139871 0.744049 0.672578 0.543492 0.5577 4.75459
0.0144812 0.742267 0.668698 0.538136 0.55089 4.65556
0.0149927 0.740583 0.66482 0.532797 0.54402 4.55777
0.0155223 0.738998 0.660942 0.527471 0.537087 4.4612
0.0160705 0.73751 0.657059 0.522156 0.530087 4.36585
0.0166382 0.736119 0.653169 0.516851 0.523018 4.27172
0.0172259 0.734825 0.649269 0.511552 0.515876 4.17879
0.0178343 0.733628 0.645357 0.506258 0.508657 4.08708
