x xuv xdv xubar xdbar xgl
0.001 1.88256 1.84774 1.80067 1.82202 33.0807
0.00103532 1.85985 1.82475 1.77681 1.79838 32.4436
0.00107189 1.83744 1.80204 1.75323 1.77501 31.8163
0.00110975 1.8153 1.77961 1.72991 1.7519 31.1988
0.00114895 1.79345 1.75746 1.70686 1.72906 30.5908
0.00118953 1.77188 1.73559 1.68407 1.70647 29.9923
0.00123155 1.75059 1.71399 1.66154 1.68415 29.4032
0.00127505 1.72957 1.69266 1.63927 1.66207 28.8233
0.00132009 1.70883 1.67161 1.61726 1.64026 28.2525
0.00136672 1.68836 1.65082 1.59551 1.61869 27.6908
0.00141499 1.66817 1.6303 1.57401 1.59737 27.138
0.00146497 1.64825 1.61005 1.55276 1.5763 26.594
0.00151672 1.6286 1.59006 1.53176 1.55547 26.0587
0.00157029 1.60921 1.57034 1.511 1.53489 25.532
0.00162576 1.59009 1.55087 1.4905 1.51454 25.0138
0.00168318 1.57124 1.53166 1.47024 1.49443 24.5039
0.00174263 1.55265 1.51271 1.45022 1.47456 24.0023
0.00180419 1.53432 1.49401 1.43044 1.45492 23.5089
0.00186791 1.51625 1.47556 1.4109 1.43551 23.0236
0.00193389 1.49844 1.45736 1.39159 1.41633 22.5462
0.0020022 1.48089 1.43941 1.37252 1.39737 22.0768
0.00207292 1.4636 1.42171 1.35368 1.37863 21.615
0.00214614 1.44655 1.40425 1.33508 1.36012 21.161
0.00222195 1.42976 1.38703 1.3167 1.34182 20.7145
0.00230043 1.41322 1.37005 1.29854 1.32374 20.2754
0.00238169 1.39694 1.35331 1.28061 1.30587 19.8438
0.00246581 1.38089 1.33681 1.2629 1.2882 19.4194
0.00255291 1.3651 1.32053 1.24542 1.27075 19.0022
0.00264308 1.34955 1.30449 1.22814 1.2535 18.5921
0.00273644 1.33424 1.28868 1.21109 1.23645 18.189
0.0028331 1.31918 1.27309 1.19425 1.2196 17.7929
0.00293317 1.30436 1.25772 1.17762 1.20294 17.4035
0.00303677 1.28977 1.24258 1.1612 1.18648 17.0208
0.00314404 1.27542 1.22766 1.14499 1.17021 16.6448
0.00325509 1.26131 1.21295 1.12898 1.15412 16.2753
0.00337006 1.24744 1.19846 1.11318 1.13822 15.9123
0.0034891 1.23379 1.18417 1.09757 1.1225 15.5556
0.00361234 1.22038 1.1701 1.08217 1.10696 15.2053
0.00373994 1.2072 1.15624 1.06696 1.09159 14.8611
0.00387204 1.19424 1.14257 1.05194 1.07639 14.523
0.00400881 1.18152 1.12911 1.03712 1.06136 14.191
0.0041504 1.16901 1.11585 1.02248 1.0465 13.8649
0.004297 1.15674 1.10278 1.00804 1.0318 13.5447
0.00444878 1.14468 1.08991 0.993777 1.01726 13.2303
0.00460592 1.13285 1.07723 0.979699 1.00287 12.9215
0.00476861 1.12123 1.06473 0.965801 0.988642 12.6184
0.00493705 1.10983 1.05242 0.952081 0.974558 12.3209
0.00511143 1.09865 1.0403 0.938536 0.960619 12.0288
0.00529198 1.08769 1.02835 0.925165 0.946823 11.7421
0.0054789 1.07693 1.01657 0.911965 0.933165 11.4607
0.00567243 1.06639 1.00497 0.898933 0.919643 11.1845
0.00587279 1.05606 0.993542 0.886068 0.906253 10.9135
0.00608022 1.04594 0.982278 0.873365 0.89299 10.6476
0.00629499 1.03602 0.971178 0.860824 0.879853 10.3868
0.00651734 1.02631 0.960238 0.848442 0.866836 10.1308
0.00674754 1.01681 0.949455 0.836216 0.853937 9.87977
0.00698588 1.0075 0.938827 0.824143 0.841152 9.63352
0.00723263 0.998402 0.928349 0.812221 0.828477 9.392
0.0074881 0.989497 0.918018 0.800447 0.815908 9.15515
0.0077526 0.98079 0.907831 0.788819 0.803442 8.92289
0.00802643 0.972278 0.897785 0.777334 0.791076 8.69517
0.00830994 0.963959 0.887875 0.765989 0.778805 8.47191
0.00860346 0.955833 0.8781 0.754782 0.766626 8.25304
0.00890735 0.947896 0.868454 0.74371 0.754534 8.03851
0.00922198 0.940148 0.858935 0.73277 0.742528 7.82825
0.00954772 0.932587 0.84954 0.721959 0.730602 7.62219
0.00988496 0.925209 0.840263 0.711275 0.718753 7.42028
0.0102341 0.918014 0.831103 0.700714 0.706978 7.22244
0.0105956 0.911 0.822055 0.690275 0.695273 7.02863
0.0109699 0.904164 0.813116 0.679953 0.683635 6.83877
0.0113573 0.897505 0.804282 0.669747 0.672059 6.65281
0.0117585 0.89102 0.795549 0.659653 0.660544 6.47069
0.0121738 0.884706 0.786915 0.649667 0.649084 6.29235
0.0126038 0.878563 0.778375 0.639789 0.637678 6.11773
0.013049 0.872587 0.769926 0.630013 0.626321 5.94678
0.0135099 0.866776 0.761564 0.620338 0.615012 5.77944
0.0139871 0.861128 0.753286 0.61076 0.603746 5.61565
0.0144812 0.85564 0.745088 0.601276 0.592521 5.45537
0.0149927 0.850309 0.736968 0.591883 0.581335 5.29853
0.0155223 0.845133 0.728921 0.582578 0.570184 5.14508
0.0160705 0.84011 0.720944 0.573358 0.559067 4.99496
0.0166382 0.835235 0.713035 0.56422 0.547981 4.84814
0.0172259 0.830507 0.705189 0.555161 0.536924 4.70455
