x xuv xdv xubar xdbar xgl
0.001 1.52825 1.49606 1.45437 1.47548 25.9504
0.00103532 1.51324 1.48082 1.43832 1.45969 25.5157
0.00107189 1.49838 1.46572 1.42241 1.44403 25.0864
0.00110975 1.48367 1.45078 1.40663 1.42851 24.6625
0.00114895 1.46912 1.43598 1.39099 1.41313 24.2439
0.00118953 1.45471 1.42134 1.37549 1.39788 23.8306
0.00123155 1.44046 1.40684 1.36012 1.38277 23.4225
0.00127505 1.42636 1.39249 1.34489 1.36779 23.0196
0.00132009 1.41242 1.3783 1.3298 1.35294 22.6218
0.00136672 1.39862 1.36425 1.31484 1.33823 22.2292
0.00141499 1.38498 1.35036 1.30001 1.32365 21.8416
0.00146497 1.37149 1.33661 1.28532 1.3092 21.459
0.00151672 1.35815 1.32301 1.27077 1.29488 21.0814
0.00157029 1.34496 1.30957 1.25635 1.2807 20.7087
0.00162576 1.33193 1.29627 1.24206 1.26664 20.3409
0.00168318 1.31905 1.28311 1.22791 1.25271 19.978
0.00174263 1.30632 1.27011 1.21389 1.23891 19.6199
0.00180419 1.29374 1.25725 1.2 1.22524 19.2666
0.00186791 1.28132 1.24454 1.18624 1.2117 18.9179
0.00193389 1.26905 1.23198 1.17262 1.19828 18.574
0.0020022 1.25693 1.21957 1.15913 1.18498 18.2347
0.00207292 1.24496 1.2073 1.14577 1.17181 17.9
0.00214614 1.23314 1.19517 1.13253 1.15877 17.5699
0.00222195 1.22148 1.18319 1.11943 1.14584 17.2442
0.00230043 1.20996 1.17135 1.10646 1.13304 16.9231
0.00238169 1.1986 1.15966 1.09362 1.12035 16.6064
0.00246581 1.1874 1.14811 1.0809 1.10778 16.2941
0.00255291 1.17634 1.1367 1.06831 1.09533 15.9861
0.00264308 1.16543 1.12543 1.05585 1.083 15.6825
0.00273644 1.15468 1.11431 1.04351 1.07077 15.3831
0.0028331 1.14408 1.10332 1.0313 1.05867 15.0879
0.00293317 1.13363 1.09247 1.01921 1.04667 14.797
0.00303677 1.12333 1.08176 1.00725 1.03478 14.5102
0.00314404 1.11318 1.07118 0.995408 1.023 14.2275
0.00325509 1.10318 1.06074 0.983689 1.01133 13.9488
0.00337006 1.09333 1.05044 0.972091 0.999765 13.6742
0.0034891 1.08363 1.04027 0.960614 0.988301 13.4036
0.00361234 1.07409 1.03023 0.949256 0.976939 13.1369
0.00373994 1.06469 1.02032 0.938016 0.965677 12.8742
0.00387204 1.05544 1.01054 0.926894 0.954513 12.6153
0.00400881 1.04634 1.0009 0.915888 0.943444 12.3603
0.0041504 1.0374 0.991374 0.904997 0.93247 12.109
0.004297 1.0286 0.981978 0.894221 0.921587 11.8615
0.00444878 1.01995 0.972707 0.883559 0.910795 11.6177
0.00460592 1.01145 0.963558 0.873008 0.900089 11.3776
0.00476861 1.0031 0.95453 0.862569 0.88947 11.1412
0.00493705 0.994895 0.945622 0.85224 0.878933 10.9083
0.00511143 0.98684 0.936832 0.84202 0.868477 10.679
0.00529198 0.978933 0.928158 0.831907 0.8581 10.4533
0.0054789 0.971174 0.919599 0.8219 0.847798 10.231
0.00567243 0.963562 0.911152 0.811998 0.83757 10.0122
0.00587279 0.956097 0.902815 0.8022 0.827413 9.79678
0.00608022 0.948779 0.894587 0.792505 0.817324 9.58476
0.00629499 0.941607 0.886466 0.78291 0.807301 9.37608
0.00651734 0.934581 0.878449 0.773415 0.79734 9.17071
0.00674754 0.927701 0.870534 0.764017 0.78744 8.96861
0.00698588 0.920966 0.862719 0.754716 0.777596 8.76975
0.00723263 0.914376 0.855002 0.74551 0.767807 8.57409
0.0074881 0.907931 0.84738 0.736397 0.758069 8.3816
0.0077526 0.901629 0.839851 0.727376 0.74838 8.19223
0.00802643 0.895471 0.832412 0.718445 0.738735 8.00596
0.00830994 0.889455 0.825061 0.709603 0.729133 7.82276
0.00860346 0.883582 0.817795 0.700846 0.71957 7.64258
0.00890735 0.877851 0.810612 0.692175 0.710043 7.4654
0.00922198 0.872261 0.803509 0.683586 0.700549 7.29117
0.00954772 0.866812 0.796483 0.675079 0.691084 7.11987
0.00988496 0.861502 0.789531 0.66665 0.681646 6.95147
0.0102341 0.856332 0.782651 0.658299 0.672231 6.78593
0.0105956 0.8513 0.775839 0.650022 0.662836 6.62321
0.0109699 0.846405 0.769093 0.641819 0.653457 6.4633
0.0113573 0.841647 0.762409 0.633687 0.644092 6.30614
0.0117585 0.837025 0.755786 0.625623 0.634737 6.15172
0.0121738 0.832538 0.749218 0.617626 0.625389 5.99999
0.0126038 0.828185 0.742705 0.609693 0.616045 5.85094
0.013049 0.823964 0.736242 0.601822 0.606701 5.70452
0.0135099 0.819875 0.729827 0.594011 0.597355 5.56072
0.0139871 0.815916 0.723456 0.586257 0.588004 5.41948
0.0144812 0.812086 0.717127 0.578557 0.578645 5.2808
0.0149927 0.808384 0.710836 0.570911 0.569274 5.14463
0.0155223 0.804809 0.70458 0.563314 0.55989 5.01095
0.0160705 0.801358 0.698357 0.555764 0.550489 4.87972
0.0166382 0.79803 0.692163 0.54826 0.541069 4.75092
0.0172259 0.794823 0.685996 0.540797 0.531628 4.62452
0.0178343 0.791737 0.679853 0.533374 0.522164 4.50049
0.0184642 0.788768 0.673731 0.525988 0.512674 4.3788
0.0191164 0.785915 0.667627 0.518636 0.503157 4.25943
0.0197917 0.783175 0.661539 0.511316 0.493611 4.14234
0.0204907 0.780547 0.655465 0.504024 0.484035 4.02751
